ITEMë²ˆí˜¸	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	LIMIT_TYPE0	LIMIT_VALUE0	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4
76000	µµÈ­ÁÖ(¼±¹°¿ë)	ITEM_USE	USE_POTION_NODELAY	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	500	0	0	0	0
76001	¸Á°¢ºñÀü¼­(¼±¹°¿ë)	ITEM_QUEST	0	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_STACK | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	0	0	0	0	0
76002	»ç½ÅÀÇ ÁõÇ¥(¼±¹°¿ë)	ITEM_QUEST	0	1	NONE	LIMIT_NONE	0	0	0	0	0	0	0
76003	¼Ó¿µÁÖ(¼±¹°¿ë)	ITEM_USE	USE_AFFECT	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	510	9	20	1800	0
76004	¼ö·æÀÇ Ãàº¹(¼±¹°¿ë)	ITEM_USE	USE_SPECIAL	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	10000	0	0	0	0
76005	¼ö·æÀÇ Ãàº¹(¼Ò)(¼±¹°¿ë)	ITEM_USE	USE_SPECIAL	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	100000	0	0	0	0
76006	¿µ¼® °¨Áö±â(¼±¹°¿ë)	ITEM_USE	USE_SPECIAL	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_STACK | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	0	0	0	0	0
76007	¿ë±âÀÇ ¸ÁÅä(¼±¹°¿ë)	ITEM_USE	USE_SPECIAL	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	60	1	0	0	0
76008	¿ë½ÅÀÇ °¡È£(¼±¹°¿ë)	ITEM_USE	USE_AFFECT	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	511	0	0	536870911	0
76009	¿ë½ÅÀÇ Ãàº¹¼­(¼±¹°¿ë)	ITEM_USE	USE_TUNING	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_STACK | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	2	0	0	0	0
76010	¿ëÇ÷¼®(¼±¹°¿ë)	ITEM_QUEST	0	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	0	0	0	0	0
76011	À°µµ(¼±¹°¿ë)	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_STACK | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	60	0	0	0	0
76012	ÀÌ¼ÓÁÖ(¼±¹°¿ë)	ITEM_USE	USE_ABILITY_UP	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	8	1800	60	0	0
76013	Àç°¡ºñ¼­(¼±¹°¿ë)	ITEM_USE	USE_ADD_ATTRIBUTE	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_STACK | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	0	0	0	0	0
76014	Àç°æºñ¼­(¼±¹°¿ë)	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_STACK | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	0	0	0	0	0
76015	Ãàº¹ÀÇ ±¸½½(¼±¹°¿ë)	ITEM_USE	USE_ADD_ATTRIBUTE2	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	0	0	0	0	0
76016	Ãàº¹ÀÇ ¼­(¼±¹°¿ë)	ITEM_USE	USE_TUNING	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	0	0	0	0	0
76017	Äè¼ÓÁÖ(¼±¹°¿ë)	ITEM_USE	USE_AFFECT	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	510	7	15	1800	0
76018	Äè¼ÓÁÖ+(¼±¹°¿ë)	ITEM_USE	USE_AFFECT	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	510	7	20	1800	0
76019	ÅëÇàÁõ¸í¼­(¼±¹°¿ë)	ITEM_QUEST	0	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	0	0	0	0	0
76020	ÇöÈ¤ÀÇ ¹°¾à(¼±¹°¿ë)	ITEM_QUEST	0	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_STACK | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	0	0	0	0	0
76021	È­·æÀÇ Ãàº¹(¼±¹°¿ë)	ITEM_USE	USE_SPECIAL	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	100000	0	0	0	0
76022	È­·æÀÇ Ãàº¹(¼Ò)(¼±¹°¿ë)	ITEM_USE	USE_SPECIAL	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	1000000	0	0	0	0
76023	ß¬gÑ¦Û±Ü­(Ü±Ù°à «)	ITEM_USE	USE_CHANGE_ATTRIBUTE	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_STACK | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	0	0	0	0	0
76024	¿¬Àç°¡ºñ¼­(¼±¹°¿ë)	ITEM_USE	USE_ADD_ATTRIBUTE	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_STACK | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	0	0	0	0	0
76025	¹Ù¶÷ÀÇ ½Å¹ß(¼±¹°¿ë)	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_SAFEBOX | ANTI_MYSHOP | ANTI_STACK | ANTI_GIVE | ANTI_DROP	LIMIT_NONE	0	0	1440	0	0	0	0
79000	Benediction(M)	ITEM_USE	USE_SPECIAL	1	ITEM_STACKABLE	LIMIT_NONE	0	0	0	0	0	0	0
79001	Benediction(G)	ITEM_USE	USE_SPECIAL	1	ITEM_STACKABLE	LIMIT_NONE	0	0	0	0	0	0	0
79002	Benediction(P)	ITEM_USE	USE_SPECIAL	1	ITEM_STACKABLE	LIMIT_NONE	0	0	0	0	0	0	0
79003	Aide du dragon(M)	ITEM_USE	USE_SPECIAL	1	ITEM_STACKABLE	LIMIT_NONE	0	0	0	0	0	0	0
79004	Aide du dragon(G)	ITEM_USE	USE_SPECIAL	1	ITEM_STACKABLE	LIMIT_NONE	0	0	0	0	0	0	0
79005	Aide du dragon(P)	ITEM_USE	USE_SPECIAL	1	ITEM_STACKABLE	LIMIT_NONE	0	0	0	0	0	0	0
79006	Reflection(M)	ITEM_USE	USE_SPECIAL	1	ITEM_STACKABLE	LIMIT_NONE	0	0	0	0	0	0	0
79007	Reflection(G)	ITEM_USE	USE_SPECIAL	1	ITEM_STACKABLE	LIMIT_NONE	0	0	0	0	0	0	0
79008	Reflection(P)	ITEM_USE	USE_SPECIAL	1	ITEM_STACKABLE	LIMIT_NONE	0	0	0	0	0	0	0
79501	Sac d'Archer (24 Heures)	ITEM_WEAPON	WEAPON_UNLIMITED_ARROW	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX	REAL_TIME_FIRST_USE	86400	0	17	4	0	25	0
79502	Sac d'Archer (7 jours)	ITEM_WEAPON	WEAPON_UNLIMITED_ARROW	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX	REAL_TIME_FIRST_USE	604800	0	17	4	0	25	0
79503	Sac d'Archer (14 jours)	ITEM_WEAPON	WEAPON_UNLIMITED_ARROW	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX	REAL_TIME_FIRST_USE	1296000	0	17	4	0	25	0
79504	Sac d'Archer (30 jours)	ITEM_WEAPON	WEAPON_UNLIMITED_ARROW	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX	REAL_TIME_FIRST_USE	2592000	0	17	4	0	25	0
79505	okey_kart_koleksiyonu	ITEM_SPECIAL	SPECIAL_MAP	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX	LIMIT_NONE	0	0	0	0	0	0	0
79506	okey_kart_seti	ITEM_SPECIAL	SPECIAL_MAP	1	ANTI_DROP | ANTI_STACK | ANTI_SAFEBOX	LIMIT_NONE	0	0	0	0	0	0	0
80001	µ·ÁÖ¸Ó´Ï	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	LIMIT_NONE	0	0	0	0	0	0	0
80002	¹éÁö	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	LIMIT_NONE	0	0	0	0	0	0	0
80003	Àº±« (5¸¸³É)	ITEM_QUEST	SPECIAL_MAP	1	ANTI_DROP | ANTI_SELL	LIMIT_NONE	0	0	0	0	0	0	0
80004	Àº±« (10¸¸³É)	ITEM_QUEST	SPECIAL_MAP	1	ANTI_DROP | ANTI_SELL	LIMIT_NONE	0	0	0	0	0	0	0
80005	±Ý±« (50¸¸³É)	ITEM_QUEST	SPECIAL_MAP	1	ANTI_DROP | ANTI_SELL	LIMIT_NONE	0	0	0	0	0	0	0
80006	±Ý±« (100¸¸³É)	ITEM_QUEST	SPECIAL_MAP	1	ANTI_DROP | ANTI_SELL	LIMIT_NONE	0	0	0	0	0	0	0
80007	±Ý±« (200¸¸³É)	ITEM_QUEST	SPECIAL_MAP	1	ANTI_DROP | ANTI_SELL	LIMIT_NONE	0	0	0	0	0	0	0
80008	Pépite d'or (5MM)	ITEM_QUEST	SPECIAL_MAP	1	ANTI_DROP | ANTI_SELL	LIMIT_NONE	0	0	0	0	0	0	0
80009	Sac d'or (10MM)	ITEM_QUEST	SPECIAL_MAP	1	ANTI_DROP | ANTI_SELL	LIMIT_NONE	0	0	0	0	0	0	0
80011	Bon de PO(100)	ITEM_QUEST	0	1	ANTI_SELL | ANTI_DROP	LIMIT_NONE	0	0	100	0	0	0	0
80012	Bon de PO(200)	ITEM_QUEST	0	1	ANTI_SELL | ANTI_DROP	LIMIT_NONE	0	0	100	0	0	0	0
80013	Bon de PO(500)	ITEM_QUEST	0	1	ANTI_SELL | ANTI_DROP	LIMIT_NONE	0	0	100	0	0	0	0
80014	Bon de PO(1000)	ITEM_QUEST	0	1	ANTI_SELL | ANTI_DROP	LIMIT_NONE	0	0	100	0	0	0	0
80015	Bon de PO(2500)	ITEM_QUEST	0	1	ANTI_SELL | ANTI_DROP	LIMIT_NONE	0	0	500	0	0	0	0
80016	Bon de PO(6000)	ITEM_QUEST	0	1	ANTI_SELL | ANTI_DROP	LIMIT_NONE	0	0	1000	0	0	0	0
80017	Bon de PO(12000)	ITEM_QUEST	0	1	NONE	LIMIT_NONE	0	0	50	0	0	0	0
84014	Prolonger le temps	ITEM_USE	USE_SPECIAL	1	NONE	LIMIT_NONE	0	0	7	0	0	0	0
84015	Prolonger le temps	ITEM_USE	USE_SPECIAL	1	NONE	LIMIT_NONE	0	0	14	0	0	0	0
84016	Prolonger le temps	ITEM_USE	USE_SPECIAL	1	NONE	LIMIT_NONE	0	0	30	0	0	0	0
85000	ÆÄÀÎ Ãµ	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	LIMIT_NONE	0	0	0	0	0	0	0
85001	ÁÖ´Ô Àå½Ä ¶ì (±âº»)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85002	ÁÖ´Ô Àå½Ä ¶ì (¹Ì¼¼)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85003	ÁÖ´Ô Àå½Ä ¶ì (±ÍÁ·)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85004	ÁÖ´Ô Àå½Ä ¶ì (»ç¿ëÀÚ Á¤ÀÇ)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85005	¸¶½ºÅÍ Àå½Ä ¶ì (±âº»)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85006	¸¶½ºÅÍ Àå½Ä ¶ì (¹Ì¼¼)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85007	¸¶½ºÅÍ Àå½Ä ¶ì (±ÍÁ·)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85008	¸¶½ºÅÍ Àå½Ä ¶ì (»ç¿ëÀÚ Á¤ÀÇ)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85009	¹ÝÀü ÀÇ ÀÎÁõ¼­+	ITEM_USE	USE_DETACHMENT	1	NONE	LIMIT_NONE	0	0	7	0	0	0	0
85011	·Î¾â Àå½Ä ¶ì (±âº»)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85012	·Î¾â Àå½Ä ¶ì (¹Ì¼¼)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85013	·Î¾â Àå½Ä ¶ì (±ÍÁ·)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85014	·Î¾â Àå½Ä ¶ì (»ç¿ëÀÚ Á¤ÀÇ)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85015	¼Ò¹ö¸° Àå½Ä ¶ì (±âº»)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85016	¼Ò¹ö¸° Àå½Ä ¶ì (¹Ì¼¼)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85017	¼Ò¹ö¸° Àå½Ä ¶ì (±ÍÁ·)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85018	¼Ò¹ö¸° Àå½Ä ¶ì (»ç¿ëÀÚ Á¤ÀÇ)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85021	¼Ò¹ö¸° Àå½Ä ¶ì (±âº»)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85022	¼Ò¹ö¸° Àå½Ä ¶ì (¹Ì¼¼)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85023	¼Ò¹ö¸° Àå½Ä ¶ì (±ÍÁ·)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85024	¼Ò¹ö¸° Àå½Ä ¶ì (»ç¿ëÀÚ Á¤ÀÇ)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85025	Esarfa	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85026	Esarfa	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85027	Esarfa	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85028	Sac	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85029	Sac2	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85030	Sac3	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85031	Sac4	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85032	Sac5	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85033	Sac6	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85034	Sac7	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85035	Sac8	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85036	Sac9	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85037	Étole 1	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85038	Étole 2	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85039	Étole 3	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85040	Étole 4	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85041	Étole 5	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85042	Étole 6	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85043	Étole 7	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85044	Étole Démoniaque (Simple)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85045	Étole Démoniaque (Fine)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85046	Étole Démoniaque (Noble)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85047	Étole Démoniaque (Rare)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85048	Étole du Roi (Simple)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85049	Étole du Roi (Fine)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85050	Étole du Roi (Noble)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85051	Étole du Roi (Rare)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85052	Étole Papillon (Simple)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85053	Étole Papillon (Fine)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85054	Étole Papillon (Noble)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85055	Étole Papillon (Rare)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85056	Étole Divine (Simple)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85057	Étole Divine (Fine)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85058	Étole Divine (Noble)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85059	Étole Divine (Rare)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
													
85070	Ailes Bleues	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85071	Ailes Rouges	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
													
85500	Étole test	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
													
85101	Étole New0 (Normal)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85102	Étole New0 (Fine)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85103	Étole New0 (Noble)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85104	Étole New0 (Avancée)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
													
85105	Étole New1 (Normal)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85106	Étole New1 (Fine)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85107	Étole New1 (Noble)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85108	Étole New1 (Avancée)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
													
85111	Étole New2 (Normal)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85112	Étole New2 (Fine)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85113	Étole New2 (Noble)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85114	Étole New2 (Avancée)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
85115	Étole New3 (Normal)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85116	Étole New3 (Fine)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85117	Étole New3 (Noble)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85118	Étole New3 (Avancée)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
													
85121	Étole New4 (Normal)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85122	Étole New4 (Fine)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85123	Étole New4 (Noble)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85124	Étole New4 (Avancée)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
													
85125	Étole New6 (Normal)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85126	Étole New5 (Fine)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85127	Étole New5 (Noble)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85128	Étole New5 (Avancée)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
													
85131	Étole New6 (Normal)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85132	Étole New6 (Fine)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85133	Étole New6 (Noble)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85134	Étole New6 (Avancée)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
													
85135	Étole New7 (Normal)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85136	Étole New7 (Fine)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85137	Étole New7 (Noble)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85138	Étole New7 (Avancée)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
													
85141	Étole New8 (Normal)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85142	Étole New8 (Fine)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85143	Étole New8 (Noble)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85144	Étole New8 (Avancée)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
													
85145	Étole New9 (Normal)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85146	Étole New9 (Fine)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85147	Étole New9 (Noble)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85148	Étole New9 (Avancée)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
													
85151	Étole New10 (Normal)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85152	Étole New10 (Fine)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85153	Étole New10 (Noble)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85154	Étole New10 (Avancée)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
													
85155	Étole New11 (Normal)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	1	0	0	0	0
85156	Étole New11 (Fine)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	2	0	0	0	0
85157	Étole New11 (Noble)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	3	0	0	0	0
85158	Étole New11 (Avancée)	ITEM_COSTUME	COSTUME_SASH	1	NONE	LIMIT_NONE	0	0	4	0	0	0	0
													
90001	ºó¹°Åë	ITEM_USE	USE_BUCKET	1	NONE	LIMIT_NONE	0	0	0	0	0	0	0
90002	¹°Åë	ITEM_RESOURCE	RESOURCE_BUCKET	1	NONE	LIMIT_NONE	0	0	0	0	0	0	0
90003	¼öÁ¤	ITEM_RESOURCE	RESOURCE_CRYSTAL	1	NONE	LIMIT_NONE	0	0	0	0	0	0	0
90004	º¸¼®	ITEM_RESOURCE	RESOURCE_GEM	1	NONE	LIMIT_NONE	0	0	0	0	0	0	0
